Country,Headline,Sentiment,Confidence,Timestamp
Japan,ADNOC signs 15-year LNG supply deal with Japan's Osaka Gas - Reuters,Neutral,1.0,2025-02-27 16:55:50
Japan,Japan: Woman arrested for squashing bun in Lawson shop - BBC.com,Neutral,0.77,2025-02-27 16:55:50
Japan,"From Japan, a Hard Lesson About a Weak Currency - The New York Times",Negative,1.0,2025-02-27 16:55:50
Japan,"Chinese Navy Task Group Operating in Australia's EEZ; U.S., Japan Hold Ballistic Missile Exercise - USNI News - USNI News",Neutral,1.0,2025-02-27 16:55:50
Japan,"As a kid, he left Japan to jump-start his career. As an adult, he landed with D.C. United. - The Washington Post",Neutral,1.0,2025-02-27 16:55:50
Japan,Life Is Better in Japan but I'm Grateful for My Life in the US - Business Insider,Positive,1.0,2025-02-27 16:55:50
Japan,EAM takes a dig at China ‘debt trap’ policy at Japan-India-Africa forum - The Tribune India,Neutral,1.0,2025-02-27 16:55:51
Japan,Afghanistan’s Taliban makes debut diplomatic trip to Japan - Al Jazeera English,Neutral,1.0,2025-02-27 16:55:51
Japan,Japan's new condo price hits record high in 2024 - Nation Thailand,Negative,0.82,2025-02-27 16:55:51
Japan,Japan may ease privacy rules to aid AI development - The Japan Times,Neutral,0.62,2025-02-27 16:55:51
Japan,Japan warns over threat from China’s chip material export controls - Financial Times,Negative,0.98,2025-02-27 16:55:51
Japan,Blade Runner: Tokyo Nexus Reveals a New Vision of Cyberpunk Japan - IGN Fan Fest 2025 - IGN,Neutral,1.0,2025-02-27 16:55:51
Japan,Japan can be a science heavyweight once more — if it rethinks funding - Nature.com,Neutral,0.95,2025-02-27 16:55:51
Japan,Japan's Inunaki Village: The place from where no one has ever returned - The Times of India,Neutral,1.0,2025-02-27 16:55:51
Japan,American Mom in Japan: Parenting Is Easier Here - Business Insider,Positive,1.0,2025-02-27 16:55:51
Japan,Singapore and Japan lead Asia's shift toward flexible working - Nikkei Asia,Positive,0.87,2025-02-27 16:55:51
Japan,Report: Nico Hoerner not expected to travel with Cubs to Japan - Marquee Sports Network,Neutral,1.0,2025-02-27 16:55:51
Japan,BlackRock expands Japan pension management to $17bn in assets - Nikkei Asia,Neutral,0.95,2025-02-27 16:55:51
Japan,Race to rescue driver trapped in Japan sinkhole for two days - The Guardian,Neutral,1.0,2025-02-27 16:55:52
Japan,Get there with Delta: Experience Japan's strawberry season - Delta News Hub,Neutral,1.0,2025-02-27 16:55:52
Japan,Japan to launch travel card app for international visitors - Wanderlust Travel Magazine,Neutral,0.99,2025-02-27 16:55:52
Japan,Sungrow to deploy 500MWh BESS 'across Japan' with developer Sun Village - Energy-Storage.news,Neutral,1.0,2025-02-27 16:55:52
Japan,Japan willing to buy US military transport aircraft: Premier - Anadolu Agency | English,Neutral,1.0,2025-02-27 16:55:52
Japan,Will China’s economy follow the same path as Japan’s? - Bruegel,Neutral,1.0,2025-02-27 16:55:52
Japan,New exhibition at British Museum to display rare Japanese prints - The Independent,Neutral,1.0,2025-02-27 16:55:52
Japan,Albert's and Dunn's USWNT finish second after Japan defeat - Paris Saint-Germain,Neutral,1.0,2025-02-27 16:55:52
Japan,"Strawberry Music Festival travels outside China, to debut in Japan - China Daily",Neutral,1.0,2025-02-27 16:55:52
Japan,Kyokuyo opens coated seafood plant in western Japan to boost capacity by 50% - Undercurrent News,Positive,1.0,2025-02-27 16:55:52
Japan,"Prices, not politics, will shape U.S. LNG flows to Japan going forward - IEEFA",Neutral,1.0,2025-02-27 16:55:52
Japan,"BlackRock Reassesses Australia Strategy, Eyeing US And Japan - Finimize",Neutral,1.0,2025-02-27 16:55:53
Japan,"Chinese comics startup aims to leapfrog Japan, South Korea with AI - Nikkei Asia",Neutral,1.0,2025-02-27 16:55:53
Japan,Japan to coordinate formation of national consortium to streamline local meat market - FoodNavigator-Asia.com,Neutral,1.0,2025-02-27 16:55:53
Japan,"Commander, Naval Air Forces Concludes Visit to Japan and Guam, Reinforcing Warfighting Readiness and Sailor Quality of Service - DVIDS",Neutral,0.99,2025-02-27 16:55:53
Japan,Aespa to debut at Japan Summer Sonic - The Korea Herald,Neutral,1.0,2025-02-27 16:55:53
Japan,Japan's Copper Exports Tumble With Surprising Vietnam Demand - Finimize,Negative,1.0,2025-02-27 16:55:53
Japan,USA seal semi-final spot at FIH Hockey Nations Cup with victory over Japan - FIH,Neutral,0.99,2025-02-27 16:55:53
Japan,Warren Buffett’s Berkshire Hathaway Upping Japan Bets Has A Dark Side - Forbes,Neutral,1.0,2025-02-27 16:55:53
Japan,"Colt launches data center in Tokyo, Japan - DatacenterDynamics",Neutral,1.0,2025-02-27 16:55:53
Japan,Pepsi Zero Peach is being released in one area of Japan - Japan Today,Neutral,1.0,2025-02-27 16:55:53
Japan,Updated cherry blossom forecast shows extra-long sakura season for Japan this year - SoraNews24,Neutral,1.0,2025-02-27 16:55:53
Japan,"Japan gets new PS5 rental service, charging $6.56 for 8 days and 7 nights with the console - AUTOMATON WEST",Neutral,1.0,2025-02-27 16:55:54
Japan,Exclusive: Japan weighs Alaska LNG pipeline pledge to win Trump's favour - Reuters,Negative,0.96,2025-02-27 16:55:54
Japan,Rice price rise pushes Japan to tap strategic reserves - Financial Times,Negative,0.91,2025-02-27 16:55:54
Japan,Radical statement or eyesore? Japan's divisive brutalist buildings – in pictures - The Guardian,Neutral,1.0,2025-02-27 16:55:54
Japan,"Riding a bicycle in Japan? Stricter fines crack down on cellphone use, intoxicated cycling - Stripes Japan",Negative,0.57,2025-02-27 16:55:54
Japan,"Nissan, Seven & I Deal Fallout Leaves Japan Companies Vulnerable - Financial Post",Negative,1.0,2025-02-27 16:55:54
Japan,Expanding Mongolia’s Partnership With Japan and South Korea - The Diplomat,Positive,0.96,2025-02-27 16:55:54
Japan,From Washi Paper to Gold Leaf - Showcasing the Best of Traditional Japanese Crafts - The Arts Shelf,Positive,1.0,2025-02-27 16:55:54
Japan,Japan economic panel calls for 'bold steps' to spur investments - ZAWYA,Neutral,0.67,2025-02-27 16:55:54
Japan,Japan: Aquarium sticks human photos on tank for 'lonely' sunfish - BBC.com,Neutral,1.0,2025-02-27 16:55:54
Japan,StarCruises sails full steam ahead to Japan and Korea - Travel Weekly Asia,Positive,0.98,2025-02-27 16:55:54
Japan,"Uber Eats, Special, Whatever Tokyo and EssenceMediacom team up with Japan’s furry friends to celebrate National Cat Day - adobo Magazine",Neutral,1.0,2025-02-27 16:55:55
Japan,2720 — the year when Japan is left with just one child - The Japan Times,Neutral,1.0,2025-02-27 16:55:55
Japan,Why Japan Won’t Stop Trying to Invest in the U.S. - The New York Times,Neutral,1.0,2025-02-27 16:55:55
Japan,Chinese Taipei wins gold in Premier12 with stunning upset over Japan - MLB.com,Positive,1.0,2025-02-27 16:55:55
Japan,Middle Corridor Transports First Cargo Shipment from Japan - Astana Times,Neutral,1.0,2025-02-27 16:55:55
Japan,Japan set to raise tourist tax to counter overtourism - The Straits Times,Neutral,0.97,2025-02-27 16:55:55
Japan,China flies attack drone near Japan’s southern islands for first time - Stars and Stripes,Neutral,1.0,2025-02-27 16:55:55
Japan,Japan's Idemitsu to build lithium sulphide plant to help support Toyota's EV plans - Reuters,Neutral,1.0,2025-02-27 16:55:55
Russia,"In Trump’s Washington, a Moscow-Like Chill Takes Hold - The New York Times",Neutral,1.0,2025-02-27 16:55:55
Russia,Ukraine’s Zelenskyy to visit Ireland today en route to US – live - The Guardian,Neutral,1.0,2025-02-27 16:55:55
Russia,Opinion | Trump just dealt Russia a devastating blow - The Washington Post,Negative,0.97,2025-02-27 16:55:55
Russia,Did Russia Invade Ukraine? Is Putin a Dictator? We Asked Every Republican Member of Congress - The Atlantic,Neutral,1.0,2025-02-27 16:55:55
Russia,Satellite images show how hundreds of North Korean troops were likely transported to a secluded Russian port - CNN,Neutral,1.0,2025-02-27 16:55:56
Russia,Trump says Zelensky to sign 'very big agreement' in US on Friday - BBC.com,Neutral,1.0,2025-02-27 16:55:56
Russia,Russia-Ukraine updates: Kremlin says annexed territories ‘non-negotiable’ - Al Jazeera English,Neutral,1.0,2025-02-27 16:55:56
Russia,Trump: ‘I know some Russian oligarchs that are very nice people’ - POLITICO Europe,Neutral,0.99,2025-02-27 16:55:56
Russia,"Pro-Russia Politicians in Ukraine, Inspired by Trump and Putin, See an Opening - The New York Times",Neutral,1.0,2025-02-27 16:55:56
Russia,"Ukraine Is Jamming Russian Glide Bombs All Along The Front Line, Erasing One Of Russia's Main Battlefield Advantages - Forbes",Neutral,0.76,2025-02-27 16:55:56
Russia,Pro-Russia Bosnian Serb president Dodik sentenced for separatist actions - The Guardian,Neutral,1.0,2025-02-27 16:55:56
Russia,Opinion | 'Anora''s Oscar Nominations Have Become Russian Propaganda - The New York Times,Neutral,1.0,2025-02-27 16:55:56
Russia,NATO-Member Turkey Open to Deploying Peacekeepers in Ukraine - Bloomberg,Neutral,1.0,2025-02-27 16:55:56
Russia,What Donald Trump’s closer ties to Russia mean for China - Financial Times,Neutral,1.0,2025-02-27 16:55:56
Russia,"Three years on, Ukraine's extinction nightmare has returned - BBC.com",Neutral,0.99,2025-02-27 16:55:57
Russia,Europe Prepares to Face Russia as Trump’s America Steps Back - The New York Times,Neutral,0.98,2025-02-27 16:55:57
Russia,Trump hands Russian economy a lifeline after three years of war - Reuters,Neutral,0.57,2025-02-27 16:55:57
Russia,China’s Xi stresses strength of Russia ties in Putin call as Washington warms to Moscow - CNN,Positive,0.99,2025-02-27 16:55:57
Russia,EU spends more on Russian oil and gas than financial aid to Ukraine – report - The Guardian,Neutral,1.0,2025-02-27 16:55:57
Russia,"Trump-Putin pressure puts Zelenskyy in focus on Russia war anniversary, insiders say - ABC News",Neutral,0.74,2025-02-27 16:55:57
Russia,Why American Businesses Aren’t Raring to Get Back Into Russia - The New York Times,Neutral,0.98,2025-02-27 16:55:57
Russia,Trump’s ‘illegal’ ceasefire plan - Meduza,Neutral,0.94,2025-02-27 16:55:57
Russia,Invisible Losses: Tens of thousands fighting for Russia are dying unnoticed on the frontline in Ukraine - BBC.com,Negative,0.93,2025-02-27 16:55:57
Russia,"Opinion | Not Russia-Ukraine, Gaza, These 'Smaller' Wars Are Reshaping The World - NDTV",Neutral,1.0,2025-02-27 16:55:57
Russia,Renault Faces $1.3 Billion Bill If It Wants to Reenter Russian Market - Business Insider,Neutral,1.0,2025-02-27 16:55:57
Russia,"‘You Can't Trust Putin’: Chechens, Georgians and Belarusians Fighting for Ukraine Warn of Russian Betrayal - The Moscow Times",Neutral,0.98,2025-02-27 16:55:58
Russia,US pressures Ukraine to nix its UN resolution demanding Russian forces withdraw - The Associated Press,Negative,0.98,2025-02-27 16:55:58
Russia,"'Trump is a dark horse': Russians on the invasion of Ukraine, three years on - BBC.com",Negative,0.96,2025-02-27 16:55:58
Russia,Emboldened Kremlin Steps Up Efforts to Seize Businesses in Russia - The New York Times,Neutral,0.81,2025-02-27 16:55:58
Russia,How Big Is Russia’s Appetite for Upheaval? - Foreign Affairs Magazine,Neutral,1.0,2025-02-27 16:55:58
Russia,Russia-Iran: Fair weather friends may not survive Ukraine war - Responsible Statecraft,Negative,0.98,2025-02-27 16:55:58
Russia,"‘Housing crisis is as big a threat to the EU as Russia,’ Barcelona mayor says - POLITICO Europe",Negative,1.0,2025-02-27 16:55:58
Russia,Who was at the table in US-Russia talks in Saudi Arabia? - BBC.com,Neutral,1.0,2025-02-27 16:55:58
Russia,"Amid Russia-Ukraine negotiations, fake audio circulates of Donald Trump Jr. supporting Russia - ABC News",Neutral,1.0,2025-02-27 16:55:58
Russia,"Blasting Tanks Into Flaming Wreckage, Ukrainian Drones Blunt A Yearlong Russian Offensive - Forbes",Neutral,0.99,2025-02-27 16:55:58
Russia,U.S. Objects to Calling Russia 'Aggressor' in G7 Statement on Invasion - The New York Times,Neutral,1.0,2025-02-27 16:55:59
Russia,The EU beat COVID and ditched Russian energy. Now it must learn to live without US security help - The Associated Press,Positive,0.93,2025-02-27 16:55:59
Russia,Ukraine conflict: Russia's attack helicopter forces transition from 'easy target' to 'worst nightmare' - Jane's,Negative,1.0,2025-02-27 16:55:59
Russia,Volodymyr Zelensky calls for creation of 'army of Europe' to face Russian threats - BBC.com,Neutral,0.98,2025-02-27 16:55:59
Russia,Incendiary device explodes outside Russian consulate in Marseille - The Associated Press,Negative,0.98,2025-02-27 16:55:59
Russia,AerCap CEO sees no quick return to Russia if market reopens - Yahoo Finance,Neutral,1.0,2025-02-27 16:55:59
Russia,Russia's central bank links rouble rally to geopolitics - Reuters,Neutral,1.0,2025-02-27 16:55:59
Russia,"Russia paid operatives to paint anti-government graffiti in Poland, finds report - Notes From Poland",Neutral,1.0,2025-02-27 16:55:59
Russia,"In Private Remarks on Russia, Rubio Tries to Reassure Europeans - The New York Times",Neutral,1.0,2025-02-27 16:55:59
Russia,"Second US-Russia meeting in next 2 weeks, Russian media reports - POLITICO Europe",Neutral,1.0,2025-02-27 16:55:59
Russia,Not-so-soft power - Meduza,Neutral,0.98,2025-02-27 16:55:59
Russia,EU agrees new sanctions on Russia amid Trump's push for negotiations - Euronews,Neutral,0.99,2025-02-27 16:55:59
Russia,‘Be Cruel’: Inside Russia’s Torture System for Ukrainian POWs - The Wall Street Journal,Neutral,1.0,2025-02-27 16:56:00
Russia,"Ukraine ‘may be Russian someday,’ Trump says ahead of Vance-Zelensky meeting - CNN",Neutral,1.0,2025-02-27 16:56:00
Russia,Russian Oligarch Wants Court Nemesis' Litigation Funding Details - Bloomberg Law,Neutral,1.0,2025-02-27 16:56:00
Russia,"Russian defense spending overtakes Europe, study finds - POLITICO Europe",Negative,0.81,2025-02-27 16:56:00
Russia,"Kash Patel was paid by Russian filmmaker with Kremlin ties, documents show - The Washington Post",Neutral,1.0,2025-02-27 16:56:00
Russia,"Putin Scores a Big Victory, and Not on the Battlefield - The New York Times",Positive,1.0,2025-02-27 16:56:00
Russia,Iran Flaunts Its ‘Newest’ Russian Aircraft; Demonstrates Its Prowess For 1st Time To Deter U.S. & Israel - EurAsian Times,Positive,1.0,2025-02-27 16:56:00
Russia,Trump tells Putin to end 'ridiculous war' in Ukraine or face new sanctions - BBC.com,Negative,0.99,2025-02-27 16:56:00
Russia,President Xi Jinping Has Virtual Meeting with Russian President Vladimir Putin_Ministry of Foreign Affairs of the People's Republic of China - MFA China,Neutral,1.0,2025-02-27 16:56:00
Russia,"Exclusive: Putin growing concerned by Russia's economy, as Trump pushes for Ukraine deal - Reuters",Negative,0.98,2025-02-27 16:56:00
Russia,Situation of human rights in the Russian Federation - Report of the Special Rapporteur on the situation of human rights in the Russian Federation (A/HRC/57/59) (Advance edited version/Unofficial Russian version) [EN/RU] - Russian Federation - ReliefWeb,Neutral,1.0,2025-02-27 16:56:01
Russia,"Ukraine wants an iron-clad peace deal, not a ceasefire that could be a 'Russian trap' - ABC News",Neutral,1.0,2025-02-27 16:56:01
Russia,"Meeting of Russian, US diplomats to take place in Istanbul on Thursday: Russia's foreign minister - Anadolu Agency | English",Neutral,1.0,2025-02-27 16:56:01
Russia,A Methodology for Degrading the Arms of the Russian Federation - RUSI,Negative,0.65,2025-02-27 16:56:01
Russia,Kremlin Message to Trump: There’s Money to Be Made in Russia - The New York Times,Neutral,1.0,2025-02-27 16:56:01
Russia,Ukrainian drone strike hits second Russian oil refinery in a week - BBC.com,Negative,0.5,2025-02-27 16:56:01
Russia,Is 2025 the year that Russia's economy finally freezes up under sanctions? - Atlantic Council,Neutral,0.97,2025-02-27 16:56:01
Russia,Right of Reply in Response to Remarks by Russia Federation at the UN Security Council Briefing on Ukraine - United States Mission to the United Nations,Neutral,1.0,2025-02-27 16:56:01
Russia,"Chairman Discusses Challenge Posed by Russia, Strategic Competition - Department of Defense",Neutral,0.55,2025-02-27 16:56:01
Russia,Statement by the North Atlantic Council on recent Russian hybrid activities - NATO HQ,Neutral,1.0,2025-02-27 16:56:01
Russia,"Russian nuclear weapons, 2024 - Bulletin of the Atomic Scientists",Neutral,1.0,2025-02-27 16:56:02
Russia,Russia strikes Ukrainian energy facility in Dnipropetrovsk Oblast - Ukrainska Pravda,Neutral,1.0,2025-02-27 16:56:02
South Korea,"North Korea Is Sending More Troops to Russia, South Korea's Spy Agency Says - The New York Times",Neutral,1.0,2025-02-27 16:56:02
South Korea,"Highway overpass collapses, killing at least four construction workers in South Korea - CNN",Negative,1.0,2025-02-27 16:56:02
South Korea,South Korea birthrate rises for first time in nine years amid surge in marriages - The Guardian,Positive,0.98,2025-02-27 16:56:02
South Korea,S Korea's impeached president fans communist fears and conspiracies - BBC.com,Negative,1.0,2025-02-27 16:56:02
South Korea,'Like a giant Squid Game': soul searching in South Korea after latest celebrity suicide - The Guardian,Neutral,1.0,2025-02-27 16:56:02
South Korea,"Ripple partners with BDACS for XRP, RLUSD custody in South Korea - Cointelegraph",Neutral,1.0,2025-02-27 16:56:02
South Korea,South Korea to tighten household borrowing rules from second half - Reuters,Neutral,0.66,2025-02-27 16:56:02
South Korea,South Korea: Teacher fatally stabs eight-year-old in Daejeon - BBC.com,Neutral,1.0,2025-02-27 16:56:02
South Korea,"South Korea Bans Downloads of DeepSeek, the Chinese A.I. App - The New York Times",Neutral,0.85,2025-02-27 16:56:02
South Korea,"Morocco to buy 168 trains from France, Spain and South Korea for $2.9 bln - Reuters",Neutral,1.0,2025-02-27 16:56:03
South Korea,South Korea requests to be excluded from Trump’s efforts to increase tariffs - The Associated Press,Neutral,0.91,2025-02-27 16:56:03
South Korea,South Korea introduces LOWUS UAV technology demonstrator - Airforce Technology,Positive,0.76,2025-02-27 16:56:03
South Korea,Yoon appears in 2 different South Korean courts while defending his martial law decree - The Associated Press,Neutral,1.0,2025-02-27 16:56:03
South Korea,"South Korea's NOFI buys estimated 133,000 T corn, traders say - MarineLink",Neutral,1.0,2025-02-27 16:56:03
South Korea,South Korean city Gyeongju has ambitions beyond Apec – a third Trump-Kim summit - South China Morning Post,Neutral,0.71,2025-02-27 16:56:03
South Korea,South Korea's Kim A-lim grabs LPGA lead in windy Singapore - WFXG,Neutral,0.67,2025-02-27 16:56:03
South Korea,South Korea police building case against Yoon for obstructing arrest - Reuters,Negative,0.69,2025-02-27 16:56:03
South Korea,The unpromising future of Japan–South Korea–US trilateral cooperation - Chatham House,Neutral,1.0,2025-02-27 16:56:03
South Korea,"Chinese comics startup aims to leapfrog Japan, South Korea with AI - Nikkei Asia",Neutral,1.0,2025-02-27 16:56:03
South Korea,South Korea Re-elect Controversial Football Chief For Fourth Term - Barron's,Neutral,1.0,2025-02-27 16:56:03
South Korea,The Roots of South Korea’s Political Crisis - Foreign Affairs Magazine,Negative,1.0,2025-02-27 16:56:03
South Korea,South Korean road dedicated to Williamson County - KVUE.com,Neutral,1.0,2025-02-27 16:56:04
South Korea,"US tech giants launch quantum chips, South Korean firms focus on applications - DIGITIMES",Neutral,1.0,2025-02-27 16:56:04
South Korea,"South Korea, China, Russia, Malaysia, And India Power Thailand’s Tourism Explosion With Over Five Million Visitors In Just Six Weeks Of 2024 - Travel And Tour World",Positive,0.8,2025-02-27 16:56:04
South Korea,"South Korean ministries block DeepSeek on security concerns, officials say - Reuters",Neutral,0.95,2025-02-27 16:56:04
South Korea,South Korea Takes Lead in Drone and Electronic Warfare at Drone Show Korea 2025 - Army Recognition,Positive,1.0,2025-02-27 16:56:04
South Korea,South Korea's Constitutional Court dismisses request to confirm appointment of 9th justice - Anadolu Agency | English,Neutral,0.96,2025-02-27 16:56:04
South Korea,Busan airport: South Korea plane fire causes mass evacuation - BBC.com,Negative,0.95,2025-02-27 16:56:04
South Korea,65th Medical Brigade Hosts Republic of Korea Army Leaders for Medical Capabilities Overview - United States Army,Neutral,1.0,2025-02-27 16:56:04
South Korea,How will South Korea navigate US-China competition in 2025? - Brookings Institution,Neutral,1.0,2025-02-27 16:56:04
South Korea,South Korea's birthrate set to rise for the first time in nine years - Reuters,Positive,0.85,2025-02-27 16:56:04
South Korea,Swede dies in South Korea after being rejected care by 21 hospitals - Euronews,Neutral,1.0,2025-02-27 16:56:04
South Korea,The Henri Cartier-Bresson of South Korea - The New Yorker,Neutral,1.0,2025-02-27 16:56:05
South Korea,"Who is Lee Jae-myung, South Korea’s possible next president? - The Economist",Neutral,1.0,2025-02-27 16:56:05
South Korea,Australia receives first Huntsman vehicles from South Korea - Jane's,Neutral,1.0,2025-02-27 16:56:05
South Korea,South Korea air crash recorders missing final minutes - BBC.com,Neutral,1.0,2025-02-27 16:56:05
South Korea,Taiwan asks South Korea for help over Chinese ship after subsea cable damaged - Financial Times,Neutral,1.0,2025-02-27 16:56:05
South Korea,South Korea privacy watchdog to ask DeepSeek about personal information use - Reuters,Neutral,1.0,2025-02-27 16:56:05
South Korea,Why South Korea Should Go Nuclear: The Bomb Is the Best Way to Contain the Threat From the North - Foreign Affairs Magazine,Positive,0.87,2025-02-27 16:56:05
South Korea,The real-life violence that inspired South Korea's 'Squid Game' - FRANCE 24 English,Negative,1.0,2025-02-27 16:56:05
South Korea,South Korean Pharmaceutical Companies Make Bold Push Into the Middle East - The Korea Bizwire,Neutral,0.78,2025-02-27 16:56:05
South Korea,"Threats, prayers and protests: the supporters backing South Korea's impeached president - The Guardian",Negative,1.0,2025-02-27 16:56:05
South Korea,Sharing the Republic of Korea's Digital Transformation with the World - World Bank Group,Neutral,1.0,2025-02-27 16:56:05
South Korea,UNDP welcomes Republic of Korea's 70% increase in core funding - UNDP,Positive,0.99,2025-02-27 16:56:05
South Korea,Talks begin in South Korea to clinch ‘essential’ deal on plastics pollution - UN News,Neutral,1.0,2025-02-27 16:56:06
South Korea,UNICEF and the Republic of Korea Forge Stronger Ties at 20th Annual Consultation - UNICEF,Positive,1.0,2025-02-27 16:56:06
South Korea,USAG Daegu and Korean Firefighters Battle Large Fire in Busan - United States Army,Neutral,1.0,2025-02-27 16:56:06
South Korea,U.S.-Republic of Korea Reach Provisional Agreement on Nuclear Cooperation - Energy.gov,Neutral,1.0,2025-02-27 16:56:06
South Korea,Korean Americans are much more likely than people in South Korea to be Christian - Pew Research Center,Neutral,1.0,2025-02-27 16:56:06
South Korea,Inside South Korean President Yoon Suk Yeol’s Life in Jail - The New York Times,Neutral,1.0,2025-02-27 16:56:06
South Korea,South Korea’s Nuclear Latency Dilemma - War On The Rocks,Neutral,0.99,2025-02-27 16:56:06
South Korea,Virginia National Guard Joins Exercise in South Korea - National Guard Bureau,Neutral,1.0,2025-02-27 16:56:06
South Korea,Republic of Korea selects Jeju Special Self-Governing Province as venue for World Environment Day 2025 - UNEP,Neutral,1.0,2025-02-27 16:56:06
South Korea,South Korea's New Digital Competition Bill: A Step Backward for Innovation and Investment - Center for Strategic & International Studies,Neutral,0.96,2025-02-27 16:56:06
South Korea,How Successful South Korean Brands Create Value Through Immersion - INSEAD Knowledge,Positive,1.0,2025-02-27 16:56:06
South Korea,Why this podium selfie with North and South Korean athletes at the Olympics is so striking - CNN,Neutral,0.99,2025-02-27 16:56:07
South Korea,Editorial: South Korea’s economy is dying by its own prescription - 조선일보,Neutral,1.0,2025-02-27 16:56:07
South Korea,UNESCO and Republic of Korea upskill youth through a creativity lab - UNESCO,Neutral,1.0,2025-02-27 16:56:07
South Korea,South Korean Shipbuilding Giant HD Hyundai Plans To Build A Shipyard In India - Times Now,Neutral,1.0,2025-02-27 16:56:07
South Korea,‘Stop the Steal’ in South Korea? Why MAGA-like hats and slogans are part of President Yoon’s impeachment drama - CNN,Neutral,1.0,2025-02-27 16:56:07
South Korea,"Readout: Pacific Fleet commander's travel to Republic of Korea, April 17-19 - navy.mil",Neutral,1.0,2025-02-27 16:56:07
South Korea,"$680,000 for science and tech research with the Republic of Korea - Department of Industry, Science, Energy and Resources",Neutral,1.0,2025-02-27 16:56:07
South Korea,Joint Statement on the Human Rights Situation in the Democratic People's Republic of Korea - United States Mission to the United Nations,Neutral,1.0,2025-02-27 16:56:07
South Korea,Indian Senior Women go down to Korea Republic in Pink Ladies Cup - United News of India,Neutral,1.0,2025-02-27 16:56:07
South Korea,Republic of Korea win gold at World Wheelchair Mixed Doubles Curling Championship - International Paralympic Committee,Neutral,1.0,2025-02-27 16:56:07
South Korea,U.S. Marines rehearse SIF operations in Korea - Marines.mil,Neutral,1.0,2025-02-27 16:56:08
South Korea,"Governor Whitmer Meets with President of South Korea, Companies during East Asia Investment Mission to Bring Supply Chain to Michigan - State of Michigan (.gov)",Neutral,1.0,2025-02-27 16:56:08
South Korea,Opportunities for U.S. Agricultural Products in South Korea - USDA Foreign Agricultural Service,Positive,1.0,2025-02-27 16:56:08
South Korea,The Second Round of Japan-Republic of Korea Startup Policy Dialogue Held - meti.go.jp,Neutral,1.0,2025-02-27 16:56:08
